Frequency,Expression,Reading,Meaning,MeaningCount,Exclude1,Exclude2,GenerateKR2JP,GenerateJP2KR,Image,IMM_Sentence,IMM_Image,IMM_Audio,IMM_SourceMedia
3110,戦力,,,,,,,,,,,,
3111,体勢,,,,,,,,,,,,
3112,でござる,,,,,,,,,,,,
3113,後方,,,,,,,,,,,,
3114,見覚え,,,,,,,,,,,,
3115,暗闇,,,,,,,,,,,,
3116,輝き,,,,,,,,,,,,
3117,背を向ける,,,,,,,,,,,,
3118,無理やり,,,,,,,,,,,,
3119,屋上,,,,,,,,,,,,
3120,曖昧,,,,,,,,,,,,
3121,お尻,,,,,,,,,,,,
3122,なんとも,,,,,,,,,,,,
3123,身分,,,,,,,,,,,,
3124,都市,,,,,,,,,,,,
3125,砂,,,,,,,,,,,,
3126,第三,,,,,,,,,,,,
3127,師,,,,,,,,,,,,
3128,振るう,,,,,,,,,,,,
3129,立ち去る,,,,,,,,,,,,
3130,ひとまず,,,,,,,,,,,,
3131,旦那,,,,,,,,,,,,
3132,不気味,,,,,,,,,,,,
3133,美,,,,,,,,,,,,
3134,眼差し,,,,,,,,,,,,
3135,歓声,,,,,,,,,,,,
3136,時刻,,,,,,,,,,,,
3137,息を吐く,,,,,,,,,,,,
3138,宙,,,,,,,,,,,,
3139,霧,,,,,,,,,,,,
3140,群れ,,,,,,,,,,,,
3141,桜,,,,,,,,,,,,
3142,手首,,,,,,,,,,,,
3143,後にする,,,,,,,,,,,,
3144,素材,,,,,,,,,,,,
3145,精一杯,,,,,,,,,,,,
3146,広場,,,,,,,,,,,,
3147,クソ,,,,,,,,,,,,
3148,裾,,,,,,,,,,,,
3149,何となく,,,,,,,,,,,,
3150,叶う,,,,,,,,,,,,
3151,表示,,,,,,,,,,,,
3152,万が一,,,,,,,,,,,,
3153,やけに,,,,,,,,,,,,
3154,いい加減,,,,,,,,,,,,
3155,嵐,,,,,,,,,,,,
3156,明かり,,,,,,,,,,,,
3157,復讐,,,,,,,,,,,,
3158,妄想,,,,,,,,,,,,
3159,変態,,,,,,,,,,,,
3160,宝石,,,,,,,,,,,,
3161,具,,,,,,,,,,,,
3162,果たして,,,,,,,,,,,,
3163,引っかかる,,,,,,,,,,,,
3164,追い詰める,,,,,,,,,,,,
3165,拘束,,,,,,,,,,,,
3166,ふうん,,,,,,,,,,,,
3167,どうかな,,,,,,,,,,,,
3168,そんな風に,,,,,,,,,,,,
3169,踏み込む,,,,,,,,,,,,
3170,理屈,,,,,,,,,,,,
3171,かも知れない,,,,,,,,,,,,
3172,英雄,,,,,,,,,,,,
3173,滑る,,,,,,,,,,,,
3174,先端,,,,,,,,,,,,
3175,まあまあ,,,,,,,,,,,,
3176,ミス,,,,,,,,,,,,
3177,いつもより,,,,,,,,,,,,
3178,やり取り,,,,,,,,,,,,
3179,前方,,,,,,,,,,,,
3180,針,,,,,,,,,,,,
3181,おおい,,,,,,,,,,,,
3182,窺う,,,,,,,,,,,,
3183,聖,,,,,,,,,,,,
3184,一時間,,,,,,,,,,,,
3185,もしくは,,,,,,,,,,,,
3186,襲撃,,,,,,,,,,,,
3187,見捨てる,,,,,,,,,,,,
3188,髪の毛,,,,,,,,,,,,
3189,放課後,,,,,,,,,,,,
3190,覗き込む,,,,,,,,,,,,
3191,握りしめる,,,,,,,,,,,,
3192,故郷,,,,,,,,,,,,
3193,たどり着く,,,,,,,,,,,,
3194,嫌がる,,,,,,,,,,,,
3195,崩壊,,,,,,,,,,,,
3196,めく,,,,,,,,,,,,
3197,背筋,,,,,,,,,,,,
3198,民,,,,,,,,,,,,
3199,推測,,,,,,,,,,,,
3200,やたら,,,,,,,,,,,,
3201,選手,,,,,,,,,,,,
3202,じゃねぇ,,,,,,,,,,,,
3203,いつも通り,,,,,,,,,,,,
3204,予想外,,,,,,,,,,,,
3205,指さす,,,,,,,,,,,,
3206,現象,,,,,,,,,,,,
3207,無表情,,,,,,,,,,,,
3208,淡々,,,,,,,,,,,,
3209,声がする,,,,,,,,,,,,
3210,三年,,,,,,,,,,,,
3211,陣,,,,,,,,,,,,
3212,一旦,,,,,,,,,,,,
3213,に過ぎない,,,,,,,,,,,,
3214,寸前,,,,,,,,,,,,
3215,その辺,,,,,,,,,,,,
3216,なんだって,,,,,,,,,,,,
3217,しがみつく,,,,,,,,,,,,
3218,目にする,,,,,,,,,,,,
3219,四十,,,,,,,,,,,,
3220,正義,,,,,,,,,,,,
3221,冷える,,,,,,,,,,,,
3222,付き,,,,,,,,,,,,
3223,胸元,,,,,,,,,,,,
3224,裸,,,,,,,,,,,,
3225,なぜなら,,,,,,,,,,,,
3226,棒,,,,,,,,,,,,
3227,ビル,,,,,,,,,,,,
3228,皮肉,,,,,,,,,,,,
3229,巡る,,,,,,,,,,,,
3230,憧れる,,,,,,,,,,,,
3231,淡い,,,,,,,,,,,,
3232,杖,,,,,,,,,,,,
3233,事になる,,,,,,,,,,,,
3234,そこそこ,,,,,,,,,,,,
3235,塞ぐ,,,,,,,,,,,,
3236,本来なら,,,,,,,,,,,,
3237,とある,,,,,,,,,,,,
3238,薄暗い,,,,,,,,,,,,
3239,動き出す,,,,,,,,,,,,
3240,柄,,,,,,,,,,,,
3241,削る,,,,,,,,,,,,
3242,幽霊,,,,,,,,,,,,
3243,かもね,,,,,,,,,,,,
3244,しばし,,,,,,,,,,,,
3245,封印,,,,,,,,,,,,
3246,お酒,,,,,,,,,,,,
3247,獲物,,,,,,,,,,,,
3248,若干,,,,,,,,,,,,
3249,候補,,,,,,,,,,,,
3250,誤魔化す,,,,,,,,,,,,
3251,再生,,,,,,,,,,,,
3252,んで,,,,,,,,,,,,
3253,宿る,,,,,,,,,,,,
3254,ぐっと,,,,,,,,,,,,
3255,ギリギリ,,,,,,,,,,,,
3256,女王,,,,,,,,,,,,
3257,姿を消す,,,,,,,,,,,,
3258,シャツ,,,,,,,,,,,,
3259,マシ,,,,,,,,,,,,
3260,継ぐ,,,,,,,,,,,,
3261,キャラ,,,,,,,,,,,,
3262,引き寄せる,,,,,,,,,,,,
3263,化け物,,,,,,,,,,,,
3264,途端に,,,,,,,,,,,,
3265,食らう,,,,,,,,,,,,
3266,致す,,,,,,,,,,,,
3267,懐,,,,,,,,,,,,
3268,蛇,,,,,,,,,,,,
3269,要するに,,,,,,,,,,,,
3270,走り出す,,,,,,,,,,,,
3271,向き直る,,,,,,,,,,,,
3272,怪物,,,,,,,,,,,,
3273,何人か,,,,,,,,,,,,
3274,ゆえ,,,,,,,,,,,,
3275,腐る,,,,,,,,,,,,
3276,辿り着く,,,,,,,,,,,,
3277,冷める,,,,,,,,,,,,
3278,はーい,,,,,,,,,,,,
3279,叩きつける,,,,,,,,,,,,
3280,仮面,,,,,,,,,,,,
3281,それどころか,,,,,,,,,,,,
3282,見据える,,,,,,,,,,,,
3283,唱える,,,,,,,,,,,,
3284,通り過ぎる,,,,,,,,,,,,
3285,谷,,,,,,,,,,,,
3286,鈍い,,,,,,,,,,,,
3287,何故か,,,,,,,,,,,,
3288,宇宙,,,,,,,,,,,,
3289,金髪,,,,,,,,,,,,
3290,主人公,,,,,,,,,,,,
3291,叫び,,,,,,,,,,,,
3292,んち,,,,,,,,,,,,
3293,この辺り,,,,,,,,,,,,
3294,二日,,,,,,,,,,,,
3295,歳,,,,,,,,,,,,
3296,犯罪,,,,,,,,,,,,
3297,首を横に振る,,,,,,,,,,,,
3298,外見,,,,,,,,,,,,
3299,売れる,,,,,,,,,,,,
3300,真っ直ぐ,,,,,,,,,,,,
3301,雷,,,,,,,,,,,,
3302,接近,,,,,,,,,,,,
3303,解除,,,,,,,,,,,,
3304,演技,,,,,,,,,,,,
3305,起き上がる,,,,,,,,,,,,
3306,ごとき,,,,,,,,,,,,
3307,ちょうどいい,,,,,,,,,,,,
3308,危うい,,,,,,,,,,,,
3309,地味,,,,,,,,,,,,
3310,兄さん,,,,,,,,,,,,
3311,自殺,,,,,,,,,,,,
3312,灰色,,,,,,,,,,,,
3313,吹き飛ばす,,,,,,,,,,,,
3314,思いっきり,,,,,,,,,,,,
3315,倉庫,,,,,,,,,,,,
3316,金色,,,,,,,,,,,,
3317,幸福,,,,,,,,,,,,
3318,戦,,,,,,,,,,,,
3319,ぽい,,,,,,,,,,,,
3320,押し付ける,,,,,,,,,,,,
3321,考え込む,,,,,,,,,,,,
3322,治す,,,,,,,,,,,,
3323,正面から,,,,,,,,,,,,
3324,こぼす,,,,,,,,,,,,
3325,夏休み,,,,,,,,,,,,
3326,儀式,,,,,,,,,,,,
3327,舌打ち,,,,,,,,,,,,
3328,ありえない,,,,,,,,,,,,
3329,中学,,,,,,,,,,,,
3330,本心,,,,,,,,,,,,
3331,折る,,,,,,,,,,,,
3332,尻尾,,,,,,,,,,,,
3333,消滅,,,,,,,,,,,,
3334,耳元,,,,,,,,,,,,
3335,狼,,,,,,,,,,,,
3336,姿を現す,,,,,,,,,,,,
3337,本音,,,,,,,,,,,,
3338,一族,,,,,,,,,,,,
3339,ご存じ,,,,,,,,,,,,
3340,ゆえに,,,,,,,,,,,,
3341,俯く,,,,,,,,,,,,
3342,欲望,,,,,,,,,,,,
3343,すぐさま,,,,,,,,,,,,
3344,田舎,,,,,,,,,,,,
3345,配置,,,,,,,,,,,,
3346,お兄さん,,,,,,,,,,,,
3347,会長,,,,,,,,,,,,
3348,この辺,,,,,,,,,,,,
3349,小学生,,,,,,,,,,,,
3350,十五,,,,,,,,,,,,
3351,お疲れ,,,,,,,,,,,,
3352,てっきり,,,,,,,,,,,,
3353,負け,,,,,,,,,,,,
3354,お疲れさま,,,,,,,,,,,,
3355,部長,,,,,,,,,,,,
3356,こぼれる,,,,,,,,,,,,
3357,手渡す,,,,,,,,,,,,
3358,眼鏡,,,,,,,,,,,,
3359,キラキラ,,,,,,,,,,,,
3360,堪える,,,,,,,,,,,,
3361,吐息,,,,,,,,,,,,
3362,目が覚める,,,,,,,,,,,,
3363,でかい,,,,,,,,,,,,
3364,帽子,,,,,,,,,,,,
3365,雑誌,,,,,,,,,,,,
3366,警備,,,,,,,,,,,,
3367,器用,,,,,,,,,,,,
3368,校舎,,,,,,,,,,,,
3369,どく,,,,,,,,,,,,
3370,商売,,,,,,,,,,,,
3371,突破,,,,,,,,,,,,
3372,両腕,,,,,,,,,,,,
3373,戦士,,,,,,,,,,,,
3374,身長,,,,,,,,,,,,
3375,気を付ける,,,,,,,,,,,,
3376,お嬢さん,,,,,,,,,,,,
3377,漫画,,,,,,,,,,,,
3378,姉妹,,,,,,,,,,,,
3379,金属,,,,,,,,,,,,
3380,言い聞かせる,,,,,,,,,,,,
3381,指輪,,,,,,,,,,,,
3382,響き,,,,,,,,,,,,
3383,閉じ込める,,,,,,,,,,,,
3384,足取り,,,,,,,,,,,,
3385,商人,,,,,,,,,,,,
3386,ごとく,,,,,,,,,,,,
3387,目が合う,,,,,,,,,,,,
3388,塔,,,,,,,,,,,,
3389,奴隷,,,,,,,,,,,,
3390,羽,,,,,,,,,,,,
3391,えーと,,,,,,,,,,,,
3392,書,,,,,,,,,,,,
3393,捧げる,,,,,,,,,,,,
3394,素人,,,,,,,,,,,,
3395,快感,,,,,,,,,,,,
3396,無論,,,,,,,,,,,,
3397,級,,,,,,,,,,,,
3398,患者,,,,,,,,,,,,
3399,神経,,,,,,,,,,,,
3400,ひょっとして,,,,,,,,,,,,
3401,見慣れる,,,,,,,,,,,,
3402,叶える,,,,,,,,,,,,
3403,俺ら,,,,,,,,,,,,
3404,怒鳴る,,,,,,,,,,,,
3405,幻,,,,,,,,,,,,
3406,這う,,,,,,,,,,,,
3407,ずるい,,,,,,,,,,,,
3408,使い,,,,,,,,,,,,
3409,二本,,,,,,,,,,,,
3410,遭遇,,,,,,,,,,,,
3411,断言,,,,,,,,,,,,
3412,乙女,,,,,,,,,,,,
3413,制御,,,,,,,,,,,,
3414,仕える,,,,,,,,,,,,
3415,大半,,,,,,,,,,,,
3416,さえも,,,,,,,,,,,,
3417,兄貴,,,,,,,,,,,,
3418,値段,,,,,,,,,,,,
3419,いつだって,,,,,,,,,,,,
3420,気はない,,,,,,,,,,,,
3421,これくらい,,,,,,,,,,,,
3422,手を引く,,,,,,,,,,,,
3423,階,,,,,,,,,,,,
3424,力になる,,,,,,,,,,,,
3425,すげえ,,,,,,,,,,,,
3426,見知る,,,,,,,,,,,,
3427,微笑,,,,,,,,,,,,
3428,毛,,,,,,,,,,,,
3429,そうなんです,,,,,,,,,,,,
3430,尻,,,,,,,,,,,,
3431,想う,,,,,,,,,,,,
3432,丸い,,,,,,,,,,,,
3433,落下,,,,,,,,,,,,
3434,どう見ても,,,,,,,,,,,,
3435,後輩,,,,,,,,,,,,
3436,理性,,,,,,,,,,,,
3437,策,,,,,,,,,,,,
3438,部活,,,,,,,,,,,,
3439,出口,,,,,,,,,,,,
3440,驚愕,,,,,,,,,,,,
3441,お昼,,,,,,,,,,,,
3442,そうなると,,,,,,,,,,,,
3443,であります,,,,,,,,,,,,
3444,時折,,,,,,,,,,,,
3445,引き抜く,,,,,,,,,,,,
3446,加速,,,,,,,,,,,,
3447,意味がない,,,,,,,,,,,,
3448,封じる,,,,,,,,,,,,
3449,類,,,,,,,,,,,,
3450,なき,,,,,,,,,,,,
3451,はしゃぐ,,,,,,,,,,,,
3452,故,,,,,,,,,,,,
3453,横たわる,,,,,,,,,,,,
3454,目を丸くする,,,,,,,,,,,,
3455,微か,,,,,,,,,,,,
3456,見せつける,,,,,,,,,,,,
3457,服を着る,,,,,,,,,,,,
3458,数人,,,,,,,,,,,,
3459,高校生,,,,,,,,,,,,
3460,十年,,,,,,,,,,,,
3461,逸らす,,,,,,,,,,,,
3462,一口,,,,,,,,,,,,
3463,睨みつける,,,,,,,,,,,,
3464,液体,,,,,,,,,,,,
3465,排除,,,,,,,,,,,,
3466,池,,,,,,,,,,,,
3467,閉まる,,,,,,,,,,,,
3468,見抜く,,,,,,,,,,,,
3469,疲労,,,,,,,,,,,,
3470,士,,,,,,,,,,,,
3471,祝福,,,,,,,,,,,,
3472,少なくとも,,,,,,,,,,,,
3473,手放す,,,,,,,,,,,,
3474,咲く,,,,,,,,,,,,
3475,団,,,,,,,,,,,,
3476,やだ,,,,,,,,,,,,
3477,その代わり,,,,,,,,,,,,
3478,絞る,,,,,,,,,,,,
3479,好きにする,,,,,,,,,,,,
3480,いえいえ,,,,,,,,,,,,
3481,固定,,,,,,,,,,,,
3482,戸,,,,,,,,,,,,
3483,嫁,,,,,,,,,,,,
3484,同行,,,,,,,,,,,,
3485,いつの間に,,,,,,,,,,,,
3486,不審,,,,,,,,,,,,
3487,鞄,,,,,,,,,,,,
3488,要る,,,,,,,,,,,,
3489,飼う,,,,,,,,,,,,
3490,畑,,,,,,,,,,,,
3491,アホ,,,,,,,,,,,,
3492,電気,,,,,,,,,,,,
3493,早々,,,,,,,,,,,,
3494,孤独,,,,,,,,,,,,
3495,婚約,,,,,,,,,,,,
3496,予測,,,,,,,,,,,,
3497,そうなんですか,,,,,,,,,,,,
3498,上空,,,,,,,,,,,,
3499,肯定,,,,,,,,,,,,
3500,被る,,,,,,,,,,,,
3501,先程,,,,,,,,,,,,
3502,っきり,,,,,,,,,,,,
3503,一匹,,,,,,,,,,,,
3504,ゴミ,,,,,,,,,,,,
3505,状,,,,,,,,,,,,
3506,飲み物,,,,,,,,,,,,
3507,柔らか,,,,,,,,,,,,
3508,ちっとも,,,,,,,,,,,,
3509,住人,,,,,,,,,,,,
3510,平然,,,,,,,,,,,,
3511,心底,,,,,,,,,,,,
3512,拒絶,,,,,,,,,,,,
3513,孫,,,,,,,,,,,,
3514,男の人,,,,,,,,,,,,
3515,横顔,,,,,,,,,,,,
3516,きっちり,,,,,,,,,,,,
3517,溜まる,,,,,,,,,,,,
3518,牙,,,,,,,,,,,,
3519,散々,,,,,,,,,,,,
3520,目撃,,,,,,,,,,,,
3521,同じくらい,,,,,,,,,,,,
3522,躊躇,,,,,,,,,,,,
3523,のあまり,,,,,,,,,,,,
3524,滲む,,,,,,,,,,,,
3525,悲鳴を上げる,,,,,,,,,,,,
3526,捜査,,,,,,,,,,,,
3527,本能,,,,,,,,,,,,
3528,木々,,,,,,,,,,,,
3529,指差す,,,,,,,,,,,,
3530,国家,,,,,,,,,,,,
3531,購入,,,,,,,,,,,,
3532,賭ける,,,,,,,,,,,,
3533,皆様,,,,,,,,,,,,
3534,幸運,,,,,,,,,,,,
3535,無邪気,,,,,,,,,,,,
3536,帰って来る,,,,,,,,,,,,
3537,見張る,,,,,,,,,,,,
3538,友,,,,,,,,,,,,
3539,報酬,,,,,,,,,,,,
3540,深呼吸,,,,,,,,,,,,
3541,大人になる,,,,,,,,,,,,
3542,駆けつける,,,,,,,,,,,,
3543,作り出す,,,,,,,,,,,,
3544,ただでさえ,,,,,,,,,,,,
3545,餌,,,,,,,,,,,,
3546,間近,,,,,,,,,,,,
3547,捕らえる,,,,,,,,,,,,
3548,着替え,,,,,,,,,,,,
3549,腰を下ろす,,,,,,,,,,,,
3550,かしこまる,,,,,,,,,,,,
3551,お帰り,,,,,,,,,,,,
3552,微笑み,,,,,,,,,,,,
3553,使い方,,,,,,,,,,,,
3554,鳴く,,,,,,,,,,,,
3555,途切れる,,,,,,,,,,,,
3556,いじめる,,,,,,,,,,,,
3557,器,,,,,,,,,,,,
3558,出迎える,,,,,,,,,,,,
3559,高,,,,,,,,,,,,
3560,利く,,,,,,,,,,,,
3561,マスター,,,,,,,,,,,,
3562,めくる,,,,,,,,,,,,
3563,右腕,,,,,,,,,,,,
3564,単語,,,,,,,,,,,,
3565,早め,,,,,,,,,,,,
3566,だろうに,,,,,,,,,,,,
3567,っぱなし,,,,,,,,,,,,
3568,ある意味,,,,,,,,,,,,
3569,暖かい,,,,,,,,,,,,
3570,胸を張る,,,,,,,,,,,,
3571,纏う,,,,,,,,,,,,
3572,あり得ない,,,,,,,,,,,,
3573,無意味,,,,,,,,,,,,
3574,忠告,,,,,,,,,,,,
3575,騒がしい,,,,,,,,,,,,
3576,脳裏,,,,,,,,,,,,
3577,つる,,,,,,,,,,,,
3578,どれくらい,,,,,,,,,,,,
3579,悪,,,,,,,,,,,,
3580,透明,,,,,,,,,,,,
3581,襲いかかる,,,,,,,,,,,,
3582,傾く,,,,,,,,,,,,
3583,響き渡る,,,,,,,,,,,,
3584,手をかける,,,,,,,,,,,,
3585,暴力,,,,,,,,,,,,
3586,仰ぐ,,,,,,,,,,,,
3587,晩,,,,,,,,,,,,
3588,領域,,,,,,,,,,,,
3589,お邪魔,,,,,,,,,,,,
3590,小柄,,,,,,,,,,,,
3591,お弁当,,,,,,,,,,,,
3592,何らか,,,,,,,,,,,,
3593,お休み,,,,,,,,,,,,
3594,看板,,,,,,,,,,,,
3595,感じ取る,,,,,,,,,,,,
3596,そう言えば,,,,,,,,,,,,
3597,是非,,,,,,,,,,,,
3598,いい子,,,,,,,,,,,,
3599,大抵,,,,,,,,,,,,
3600,勘,,,,,,,,,,,,
3601,数十,,,,,,,,,,,,
3602,植物,,,,,,,,,,,,
3603,方面,,,,,,,,,,,,
3604,例外,,,,,,,,,,,,
3605,確率,,,,,,,,,,,,
3606,好く,,,,,,,,,,,,
3607,突きつける,,,,,,,,,,,,
3608,支度,,,,,,,,,,,,
3609,おまけに,,,,,,,,,,,,
3610,罰,,,,,,,,,,,,
3611,こちらこそ,,,,,,,,,,,,
3612,演じる,,,,,,,,,,,,
3613,避難,,,,,,,,,,,,
3614,造る,,,,,,,,,,,,
3615,入学,,,,,,,,,,,,
3616,お手伝い,,,,,,,,,,,,
3617,誇り,,,,,,,,,,,,
3618,美少女,,,,,,,,,,,,
3619,丘,,,,,,,,,,,,
3620,突き刺さる,,,,,,,,,,,,
3621,首筋,,,,,,,,,,,,
3622,興味深い,,,,,,,,,,,,
3623,口に出す,,,,,,,,,,,,
3624,弟子,,,,,,,,,,,,
3625,あのさ,,,,,,,,,,,,
3626,鳴き声,,,,,,,,,,,,
3627,見当たる,,,,,,,,,,,,
3628,板,,,,,,,,,,,,
3629,反撃,,,,,,,,,,,,
3630,心の底,,,,,,,,,,,,
3631,しめる,,,,,,,,,,,,
3632,所詮,,,,,,,,,,,,
3633,唸る,,,,,,,,,,,,
3634,さすがは,,,,,,,,,,,,
3635,撮影,,,,,,,,,,,,
3636,小屋,,,,,,,,,,,,
3637,呪う,,,,,,,,,,,,
3638,一点,,,,,,,,,,,,
3639,汚す,,,,,,,,,,,,
3640,その頃,,,,,,,,,,,,
3641,それはそれで,,,,,,,,,,,,
3642,顔をしかめる,,,,,,,,,,,,
3643,くそっ,,,,,,,,,,,,
3644,誘い,,,,,,,,,,,,
3645,浮かび上がる,,,,,,,,,,,,
3646,遠ざかる,,,,,,,,,,,,
3647,文句を言う,,,,,,,,,,,,
3648,店内,,,,,,,,,,,,
3649,はっと,,,,,,,,,,,,
3650,通信,,,,,,,,,,,,
3651,悪意,,,,,,,,,,,,
3652,通用,,,,,,,,,,,,
3653,構成,,,,,,,,,,,,
3654,押し込む,,,,,,,,,,,,
3655,だからといって,,,,,,,,,,,,
3656,贈る,,,,,,,,,,,,
3657,当日,,,,,,,,,,,,
3658,説教,,,,,,,,,,,,
3659,引き取る,,,,,,,,,,,,
3660,等しい,,,,,,,,,,,,
3661,歩み寄る,,,,,,,,,,,,
3662,垂れる,,,,,,,,,,,,
3663,おばさん,,,,,,,,,,,,
3664,大げさ,,,,,,,,,,,,
3665,敏感,,,,,,,,,,,,
3666,深夜,,,,,,,,,,,,
3667,輪,,,,,,,,,,,,
3668,鍋,,,,,,,,,,,,
3669,この後,,,,,,,,,,,,
3670,装う,,,,,,,,,,,,
3671,攻略,,,,,,,,,,,,
3672,不快,,,,,,,,,,,,
3673,億,,,,,,,,,,,,
3674,体重,,,,,,,,,,,,
3675,専用,,,,,,,,,,,,
3676,眉間,,,,,,,,,,,,
3677,付き合い,,,,,,,,,,,,
3678,昇る,,,,,,,,,,,,
3679,残酷,,,,,,,,,,,,
3680,湯,,,,,,,,,,,,
3681,晒す,,,,,,,,,,,,
3682,放る,,,,,,,,,,,,
3683,歩,,,,,,,,,,,,
3684,滅ぼす,,,,,,,,,,,,
3685,凄まじい,,,,,,,,,,,,
3686,錯覚,,,,,,,,,,,,
3687,誘導,,,,,,,,,,,,
3688,救い,,,,,,,,,,,,
3689,優雅,,,,,,,,,,,,
3690,切り替える,,,,,,,,,,,,
3691,罪悪感,,,,,,,,,,,,
3692,気絶,,,,,,,,,,,,
3693,理不尽,,,,,,,,,,,,
3694,燃やす,,,,,,,,,,,,
3695,好意,,,,,,,,,,,,
3696,沢山,,,,,,,,,,,,
3697,国民,,,,,,,,,,,,
3698,財布,,,,,,,,,,,,
3699,ああいう,,,,,,,,,,,,
3700,事務所,,,,,,,,,,,,
3701,憧れ,,,,,,,,,,,,
3702,魅力的,,,,,,,,,,,,
3703,人質,,,,,,,,,,,,
3704,修行,,,,,,,,,,,,
3705,列,,,,,,,,,,,,
3706,率いる,,,,,,,,,,,,
3707,臭い,,,,,,,,,,,,
3708,怪訝,,,,,,,,,,,,
3709,盛大,,,,,,,,,,,,
3710,職業,,,,,,,,,,,,
3711,同然,,,,,,,,,,,,
3712,腕を組む,,,,,,,,,,,,
3713,界,,,,,,,,,,,,
3714,容姿,,,,,,,,,,,,
3715,鎖,,,,,,,,,,,,
3716,内緒,,,,,,,,,,,,
3717,締める,,,,,,,,,,,,
3718,反射的,,,,,,,,,,,,
3719,到達,,,,,,,,,,,,
3720,一件,,,,,,,,,,,,
3721,どう考えても,,,,,,,,,,,,
3722,心地よい,,,,,,,,,,,,
3723,そうだよね,,,,,,,,,,,,
3724,いい人,,,,,,,,,,,,
3725,装置,,,,,,,,,,,,
3726,衝動,,,,,,,,,,,,
3727,教授,,,,,,,,,,,,
3728,あくまでも,,,,,,,,,,,,
3729,包み込む,,,,,,,,,,,,
3730,尖る,,,,,,,,,,,,
3731,親切,,,,,,,,,,,,
3732,目に入る,,,,,,,,,,,,
3733,埋まる,,,,,,,,,,,,
3734,礼を言う,,,,,,,,,,,,
3735,パンツ,,,,,,,,,,,,
3736,弾,,,,,,,,,,,,
3737,肩をすくめる,,,,,,,,,,,,
3738,緩む,,,,,,,,,,,,
3739,潜む,,,,,,,,,,,,
3740,はっきり言う,,,,,,,,,,,,
3741,再度,,,,,,,,,,,,
3742,そうじゃなくて,,,,,,,,,,,,
3743,逮捕,,,,,,,,,,,,
3744,傍ら,,,,,,,,,,,,
3745,名誉,,,,,,,,,,,,
3746,配る,,,,,,,,,,,,
3747,食,,,,,,,,,,,,
3748,どうするか,,,,,,,,,,,,
3749,横目,,,,,,,,,,,,
3750,何とも,,,,,,,,,,,,
3751,医師,,,,,,,,,,,,
3752,入口,,,,,,,,,,,,
3753,手を取る,,,,,,,,,,,,
3754,文章,,,,,,,,,,,,
3755,そんなもん,,,,,,,,,,,,
3756,我に返る,,,,,,,,,,,,
3757,茶,,,,,,,,,,,,
3758,その分,,,,,,,,,,,,
3759,顔立ち,,,,,,,,,,,,
3760,ホッと,,,,,,,,,,,,
3761,鼓動,,,,,,,,,,,,
3762,貼る,,,,,,,,,,,,
3763,頭を抱える,,,,,,,,,,,,
3764,台所,,,,,,,,,,,,
3765,相応しい,,,,,,,,,,,,
3766,人達,,,,,,,,,,,,
3767,現代,,,,,,,,,,,,
3768,ネタ,,,,,,,,,,,,
3769,掌,,,,,,,,,,,,
3770,弁当,,,,,,,,,,,,
3771,顔面,,,,,,,,,,,,
3772,流,,,,,,,,,,,,
3773,何にも,,,,,,,,,,,,
3774,権力,,,,,,,,,,,,
3775,お母様,,,,,,,,,,,,
3776,目線,,,,,,,,,,,,
3777,突入,,,,,,,,,,,,
3778,昼食,,,,,,,,,,,,
3779,言いかける,,,,,,,,,,,,
3780,十二,,,,,,,,,,,,
3781,なのである,,,,,,,,,,,,
3782,事がある,,,,,,,,,,,,
3783,気遣う,,,,,,,,,,,,
3784,ズボン,,,,,,,,,,,,
3785,苦い,,,,,,,,,,,,
3786,覚悟を決める,,,,,,,,,,,,
3787,思い込む,,,,,,,,,,,,
3788,親戚,,,,,,,,,,,,
3789,大陸,,,,,,,,,,,,
3790,意地悪,,,,,,,,,,,,
3791,遥か,,,,,,,,,,,,
3792,何かしら,,,,,,,,,,,,
3793,お湯,,,,,,,,,,,,
3794,祖父,,,,,,,,,,,,
3795,加減,,,,,,,,,,,,
3796,物音,,,,,,,,,,,,
3797,発想,,,,,,,,,,,,
3798,ハンカチ,,,,,,,,,,,,
3799,敗北,,,,,,,,,,,,
3800,無限,,,,,,,,,,,,
3801,深々,,,,,,,,,,,,
3802,見失う,,,,,,,,,,,,
3803,足を踏み入れる,,,,,,,,,,,,
3804,食料,,,,,,,,,,,,
3805,お任せ,,,,,,,,,,,,
3806,潰れる,,,,,,,,,,,,
3807,数秒,,,,,,,,,,,,
3808,お言葉,,,,,,,,,,,,
3809,額,,,,,,,,,,,,
3810,バラバラ,,,,,,,,,,,,
3811,テンション,,,,,,,,,,,,
3812,消費,,,,,,,,,,,,
3813,上昇,,,,,,,,,,,,
3814,帰れ,,,,,,,,,,,,
3815,言,,,,,,,,,,,,
3816,脅す,,,,,,,,,,,,
3817,記事,,,,,,,,,,,,
3818,顔を合わせる,,,,,,,,,,,,
3819,顔つき,,,,,,,,,,,,
3820,混ぜる,,,,,,,,,,,,
3821,係,,,,,,,,,,,,
3822,伝う,,,,,,,,,,,,
3823,鮮やか,,,,,,,,,,,,
3824,寝室,,,,,,,,,,,,
3825,叫び声,,,,,,,,,,,,
3826,未だ,,,,,,,,,,,,
3827,夫人,,,,,,,,,,,,
3828,無理矢理,,,,,,,,,,,,
3829,らっしゃる,,,,,,,,,,,,
3830,脅威,,,,,,,,,,,,
